Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
1.554,411.16069,896.62067,896.10269,0,0.056910674,0.78402613,0,0,0.22097273,8.27,3.7127265,0
1.555,410.51882,896.62067,895.03379,0,0.056857666,0.78401972,0.05300794,0.0064096663,0.22062849,8.27,3.7128005,0.00037005488
1.556,409.67014,893.50082,893.62094,0,0.056857666,0.78401972,0,0,0.22036878,8.27,3.7128005,0
1.557,408.8229,893.50082,892.21029,0,0.056857666,0.78401972,0,0,0.22002548,8.27,3.7128005,0
1.558,408.30495,893.50082,891.34762,0,0.056773984,0.7840096,0.083682194,0.010118766,0.2196827,8.27,3.7129173,0.00058418393
1.559,407.45972,890.38096,889.94061,0,0.056773984,0.7840096,0,0,0.21947307,8.27,3.7129173,0
1.56,406.80768,890.38096,888.85481,0,0.056725094,0.78400369,0.048889613,0.0059116824,0.21913115,8.27,3.7129856,0.0003412868
1.561,405.96489,887.26111,887.45174,0,0.056725094,0.78400369,0,0,0.21886728,8.27,3.7129856,0
1.562,405.12351,887.26111,886.05086,0,0.056725094,0.78400369,0,0,0.2185263,8.27,3.7129856,0
1.563,404.60134,887.26111,885.18118,0,0.056644031,0.78399388,0.081062567,0.0098020032,0.21818583,8.27,3.7130987,0.00056586815
1.564,403.76197,884.14125,883.78393,0,0.056644031,0.78399388,0,0,0.21797446,8.27,3.7130987,0
1.565,403.09692,884.14125,882.6765,0,0.056599978,0.78398856,0.04405358,0.0053269142,0.21763485,8.27,3.7131602,0.00030751257
1.566,402.26,881.0214,881.2832,0,0.056599978,0.78398856,0,0,0.21736568,8.27,3.7131602,0
1.567,401.42447,881.0214,879.89208,0,0.056599978,0.78398856,0,0,0.21702701,8.27,3.7131602,0
1.568,400.89762,881.0214,879.01462,0,0.056521648,0.78397909,0.078329656,0.0094715425,0.21668885,8.27,3.7132696,0.00054676498
1.569,400.06411,877.90154,877.62712,0,0.056521648,0.78397909,0,0,0.21647555,8.27,3.7132696,0
1.57,399.38368,877.90154,876.4941,0,0.05648303,0.78397442,0.038618439,0.0046697025,0.21613826,8.27,3.7133235,0.00026956059
1.571,398.55263,874.78169,875.11057,0,0.05648303,0.78397442,0,0,0.21586282,8.27,3.7133235,0
1.572,397.72295,874.78169,873.7292,0,0.05648303,0.78397442,0,0,0.21552646,8.27,3.7133235,0
1.573,397.19159,874.78169,872.84424,0,0.056407388,0.78396527,0.075641577,0.0091465027,0.21519062,8.27,3.7134291,0.00052797815
1.574,396.36393,871.66183,871.46648,0,0.056407388,0.78396527,0,0,0.21497546,8.27,3.7134291,0
1.575,395.66576,871.66183,870.30397,0,0.056374795,0.78396133,0.032592728,0.0039410796,0.21464047,8.27,3.7134746,0.00022749075
1.576,394.84059,868.54197,868.93021,0,0.056374795,0.78396133,0,0,0.21435781,8.27,3.7134746,0
1.577,394.01677,868.54197,867.5586,0,0.056374795,0.78396133,0,0,0.21402377,8.27,3.7134746,0
1.578,393.4816,868.54197,866.66733,0,0.056301657,0.78395248,0.073138747,0.008843863,0.21369023,8.27,3.7135767,0.00051048763
1.579,392.6598,865.42212,865.29932,0,0.056301657,0.78395248,0,0,0.2134735,8.27,3.7135767,0
1.58,391.94105,865.42212,864.10257,0,0.056275808,0.78394936,0.025849139,0.0031256517,0.21314083,8.27,3.7136128,0.00018041467
1.581,391.12175,862.30226,862.73859,0,0.056275808,0.78394936,0,0,0.21284978,8.27,3.7136128,0
1.582,390.30379,862.30226,861.37674,0,0.056275808,0.78394936,0,0,0.21251806,8.27,3.7136128,0
1.583,389.76616,862.30226,860.48139,0,0.056204831,0.78394078,0.070976908,0.0085824556,0.21218685,8.27,3.7137119,0.00049538017
1.584,388.95021,859.18241,859.12313,0,0.056204831,0.78394078,0,0,0.21196908,8.27,3.7137119,0
1.585,388.20636,859.18241,857.88462,0,0.056186865,0.7839386,0.017965243,0.0021723389,0.21163872,8.27,3.7137369,0.00012538427
1.586,387.39296,856.06255,856.53043,0,0.056186865,0.7839386,0,0,0.21133747,8.27,3.7137369,0
1.587,386.58087,856.06255,855.17836,0,0.056186865,0.7839386,0,0,0.21100807,8.27,3.7137369,0
1.588,386.04306,856.06255,854.28272,0,0.05611747,0.78393021,0.069395572,0.0083912421,0.21067918,8.27,3.7138338,0.00048432712
1.589,385.23297,852.9427,852.93423,0,0.05611747,0.78393021,0,0,0.2104613,8.27,3.7138338,0
1.59,384.45103,852.9427,851.63234,0,0.056110679,0.78392939,0.0067908984,0.00082114854,0.21013325,8.27,3.7138433,4.7393953e-05
1.591,383.64355,849.82284,850.28799,0,0.056110679,0.78392939,0,0,0.20981653,8.27,3.7138433,0
1.592,382.83735,849.82284,848.94575,0,0.056110679,0.78392939,0,0,0.20948947,8.27,3.7138433,0
1.593,382.30459,849.82284,848.05852,0,0.056041541,0.78392103,0.069138353,0.0083601394,0.2091629,8.27,3.7139398,0.00048251811
1.594,381.50038,846.70298,846.71982,0,0.056041541,0.78392103,0,0,0.20894704,8.27,3.7139398,0
1.595,380.69757,846.70298,845.38322,0,0.056041541,0.78392103,0,0,0.20862131,8.27,3.7139398,0
1.596,380.23,846.70298,844.60448,0,0.055956718,0.78391078,0.084822965,0.010256707,0.20829609,8.27,3.7140582,0.00059196599
1.597,379.42905,843.58313,843.27126,0,0.055956718,0.78391078,0,0,0.2081066,8.27,3.7140582,0
1.598,378.79199,843.58313,842.2105,0,0.055915478,0.78390579,0.041239879,0.0049866842,0.20778218,8.27,3.7141157,0.00028779738
1.599,377.99339,840.46327,840.88106,0,0.055915478,0.78390579,0,0,0.20752404,8.27,3.7141157,0
1.6,377.19612,840.46327,839.55369,0,0.055915478,0.78390579,0,0,0.20720052,8.27,3.7141157,0
1.601,376.67765,840.46327,838.69027,0,0.055845037,0.78389727,0.070440587,0.0085176042,0.20687748,8.27,3.7142141,0.00049157037
1.602,375.88233,837.34342,837.36639,0,0.055845037,0.78389727,0,0,0.20666735,8.27,3.7142141,0
1.603,375.0884,837.34342,836.04458,0,0.055845037,0.78389727,0,0,0.20634515,8.27,3.7142141,0
1.604,374.6275,837.34342,835.27696,0,0.05576085,0.78388709,0.084187503,0.010179867,0.20602344,8.27,3.7143316,0.00058748782
1.605,373.8354,834.22356,833.9585,0,0.05576085,0.78388709,0,0,0.2058366,8.27,3.7143316,0
1.606,373.19471,834.22356,832.89171,0,0.055722812,0.78388249,0.038037717,0.0045994821,0.20551568,8.27,3.7143846,0.00026543118
1.607,372.40496,831.10371,831.57701,0,0.055722812,0.78388249,0,0,0.20525601,8.27,3.7143846,0
1.608,371.61652,831.10371,830.26436,0,0.055722812,0.78388249,0,0,0.20493599,8.27,3.7143846,0
1.609,371.09632,831.10371,829.39806,0,0.055655113,0.78387431,0.06769865,0.008186052,0.20461645,8.27,3.7144791,0.00047240153
1.61,370.30982,827.98385,828.08888,0,0.055655113,0.78387431,0,0,0.20440556,8.27,3.7144791,0
1.611,369.52469,827.98385,826.78175,0,0.055655113,0.78387431,0,0,0.20408685,8.27,3.7144791,0
1.612,369.06044,827.98385,826.00856,0,0.055574083,0.78386451,0.081030644,0.0097981432,0.20376862,8.27,3.7145922,0.00056541787
1.613,368.27714,824.864,824.70476,0,0.055574083,0.78386451,0,0,0.20358038,8.27,3.7145922,0
1.614,367.61167,824.864,823.59674,0,0.055544586,0.78386094,0.029496718,0.0035667132,0.20326295,8.27,3.7146334,0.00020581675
1.615,366.83075,821.74414,822.29673,0,0.055544586,0.78386094,0,0,0.20299317,8.27,3.7146334,0
1.616,366.05111,821.74414,820.99874,0,0.055544586,0.78386094,0,0,0.20267664,8.27,3.7146334,0
1.617,365.52466,821.74414,820.12208,0,0.055480758,0.78385322,0.063827877,0.007718002,0.20236059,8.27,3.7147224,0.00044536143
1.618,364.74698,818.62428,818.82756,0,0.055480758,0.78385322,0,0,0.20214712,8.27,3.7147224,0
1.619,363.97063,818.62428,817.53505,0,0.055480758,0.78385322,0,0,0.20183189,8.27,3.7147224,0
1.62,363.50019,818.62428,816.75161,0,0.055403588,0.78384389,0.07716965,0.0093312756,0.20151714,8.27,3.7148301,0.00053844125
1.621,362.72568,815.50443,815.46243,0,0.055403588,0.78384389,0,0,0.20132635,8.27,3.7148301,0
1.622,362.01242,815.50443,814.27491,0,0.055388432,0.78384206,0.015156403,0.0018326968,0.20101239,8.27,3.7148513,0.00010574877
1.623,361.24036,812.38457,812.98961,0,0.055388432,0.78384206,0,0,0.20072318,8.27,3.7148513,0
1.624,360.46954,812.38457,811.70632,0,0.055388432,0.78384206,0,0,0.20041015,8.27,3.7148513,0
1.625,359.94061,812.38457,810.82556,0,0.055327517,0.78383469,0.060914802,0.007365756,0.20009759,8.27,3.7149363,0.00042501041
1.626,359.17174,809.26472,809.5457,0,0.055327517,0.78383469,0,0,0.19988306,8.27,3.7149363,0
1.627,358.40417,809.26472,808.26785,0,0.055327517,0.78383469,0,0,0.19957132,8.27,3.7149363,0
1.628,357.92973,809.26472,807.47775,0,0.055253656,0.78382576,0.073861101,0.0089312093,0.19926006,8.27,3.7150393,0.00051532661
1.629,357.16401,806.14486,806.20319,0,0.055253656,0.78382576,0,0,0.1990676,8.27,3.7150393,0
1.63,356.39962,806.14486,804.93063,0,0.055253656,0.78382576,0,0,0.19875712,8.27,3.7150393,0
1.631,355.95873,806.14486,804.19638,0,0.055172126,0.7838159,0.081530151,0.0098585431,0.19844711,8.27,3.7151531,0.00056881756
1.632,355.19612,803.02501,802.92702,0,0.055172126,0.7838159,0,0,0.19826823,8.27,3.7151531,0
1.633,354.52649,803.02501,801.81214,0,0.055148962,0.7838131,0.023163894,0.0028009545,0.19795899,8.27,3.7151854,0.00016160434
1.634,353.76623,799.90515,800.54654,0,0.055148962,0.7838131,0,0,0.19768737,8.27,3.7151854,0
1.635,353.00721,799.90515,799.28291,0,0.055148962,0.7838131,0,0,0.19737902,8.27,3.7151854,0
1.636,352.48035,799.90515,798.40561,0,0.055090579,0.78380604,0.058383233,0.0070596412,0.19707114,8.27,3.7152669,0.00040731069
1.637,351.72326,796.78529,797.14538,0,0.055090579,0.78380604,0,0,0.19685738,8.27,3.7152669,0
1.638,350.96745,796.78529,795.88712,0,0.055090579,0.78380604,0,0,0.19655031,8.27,3.7152669,0
1.639,350.49045,796.78529,795.09278,0,0.055020424,0.78379756,0.07015511,0.0084830846,0.19624371,8.27,3.7153648,0.00048942647
1.64,349.73647,793.66544,793.83779,0,0.055020424,0.78379756,0,0,0.19605015,8.27,3.7153648,0
1.641,348.98381,793.66544,792.58476,0,0.055020424,0.78379756,0,0,0.19574432,8.27,3.7153648,0
1.642,348.53697,793.66544,791.84062,0,0.054943458,0.78378825,0.076965613,0.0093066037,0.19543897,8.27,3.7154722,0.00053692477
1.643,347.78608,790.54558,790.59079,0,0.054943458,0.78378825,0,0,0.19525762,8.27,3.7154722,0
1.644,347.0365,790.54558,789.3429,0,0.054943458,0.78378825,0,0,0.19495302,8.27,3.7154722,0
1.645,346.60961,790.54558,788.63198,0,0.054862251,0.78377843,0.081207281,0.009819502,0.19464889,8.27,3.7155855,0.00056649897
1.646,345.86177,787.42573,787.38723,0,0.054862251,0.78377843,0,0,0.19447562,8.27,3.7155855,0
1.647,345.17282,787.42573,786.24024,0,0.054847719,0.78377668,0.014531574,0.0017571431,0.19417224,8.27,3.7156057,0.00010136863
1.648,344.42735,784.30587,784.99924,0,0.054847719,0.78377668,0,0,0.19389267,8.27,3.7156057,0
1.649,343.68307,784.30587,783.76019,0,0.054847719,0.78377668,0,0,0.19359018,8.27,3.7156057,0
1.65,343.15678,784.30587,782.88385,0,0.054793001,0.78377006,0.054718421,0.0066164959,0.19328815,8.27,3.7156821,0.00038169995
1.651,342.41441,781.18602,781.64815,0,0.054793001,0.78377006,0,0,0.19307453,8.27,3.7156821,0
1.652,341.6733,781.18602,780.41438,0,0.054793001,0.78377006,0,0,0.1927733,8.27,3.7156821,0
1.653,341.19128,781.18602,779.61173,0,0.054727922,0.78376219,0.065078977,0.0078692838,0.19247253,8.27,3.7157729,0.00045396287
1.654,340.452,778.06616,778.3812,0,0.054727922,0.78376219,0,0,0.19227685,8.27,3.7157729,0
1.655,339.71399,778.06616,777.15259,0,0.054727922,0.78376219,0,0,0.19197685,8.27,3.7157729,0
1.656,339.25791,778.06616,776.39311,0,0.054657099,0.78375363,0.070823135,0.0085638616,0.19167731,8.27,3.7158717,0.00049401957
1.657,338.52168,774.94631,775.16767,0,0.054657099,0.78375363,0,0,0.19149214,8.27,3.7158717,0
1.658,337.78672,774.94631,773.94415,0,0.054657099,0.78375363,0,0,0.19119336,8.27,3.7158717,0
1.659,337.34711,774.94631,773.21208,0,0.054582909,0.78374466,0.074189753,0.0089709496,0.19089503,8.27,3.7159752,0.00051748931
1.66,336.61389,771.82645,771.99168,0,0.054582909,0.78374466,0,0,0.19071653,8.27,3.7159752,0
1.661,335.88196,771.82645,770.7732,0,0.054582909,0.78374466,0,0,0.19041895,8.27,3.7159752,0
1.662,335.4529,771.82645,770.0587,0,0.054506839,0.78373546,0.076070262,0.0091983388,0.19012182,8.27,3.7160813,0.00053059148
1.663,334.72268,768.70659,768.8433,0,0.054506839,0.78373546,0,0,0.18994758,8.27,3.7160813,0
1.664,333.99374,768.70659,767.6298,0,0.054506839,0.78373546,0,0,0.18965119,8.27,3.7160813,0
1.665,333.57117,768.70659,766.92609,0,0.05442991,0.78372616,0.076928485,0.0093021142,0.18935525,8.27,3.7161886,0.00053656228
1.666,332.84393,765.58674,765.71565,0,0.05442991,0.78372616,0,0,0.18918363,8.27,3.7161886,0
1.667,332.11796,765.58674,764.50711,0,0.05442991,0.78372616,0,0,0.18888843,8.27,3.7161886,0
1.668,331.6989,765.58674,763.80925,0,0.054352868,0.78371684,0.077042329,0.0093158802,0.18859367,8.27,3.7162961,0.00053734081
1.669,330.97462,762.46688,762.60375,0,0.054352868,0.78371684,0,0,0.18842346,8.27,3.7162961,0
1.67,330.25161,762.46688,761.40014,0,0.054352868,0.78371684,0,0,0.18812943,8.27,3.7162961,0
1.671,329.83382,762.46688,760.70439,0,0.054276274,0.78370758,0.076593792,0.0092616435,0.18783585,8.27,3.7164029,0.00053419698
1.672,329.11249,759.34703,759.50382,0,0.054276274,0.78370758,0,0,0.18766614,8.27,3.7164029,0
1.673,328.39244,759.34703,758.30512,0,0.054276274,0.78370758,0,0,0.18737329,8.27,3.7164029,0
1.674,327.97416,759.34703,757.60858,0,0.054200564,0.78369842,0.075709599,0.0091547278,0.18708088,8.27,3.7165085,0.00052801507
1.675,327.25579,756.22717,756.41291,0,0.054200564,0.78369842,0,0,0.18691096,8.27,3.7165085,0
1.676,326.53867,756.22717,755.21912,0,0.054200564,0.78369842,0,0,0.18661928,8.27,3.7165085,0
1.677,326.11854,756.22717,754.5195,0,0.054126082,0.78368942,0.074482025,0.0090062908,0.18632804,8.27,3.7166124,0.00051943894
1.678,325.40311,753.10732,753.32873,0,0.054126082,0.78368942,0,0,0.18615736,8.27,3.7166124,0
1.679,324.68892,753.10732,752.13982,0,0.054126082,0.78368942,0,0,0.18586684,8.27,3.7166124,0
1.68,324.26585,753.10732,751.4353,0,0.054053102,0.78368059,0.07298056,0.0088247352,0.18557677,8.27,3.7167142,0.00050895348
1.681,323.55335,749.98746,750.24941,0,0.054053102,0.78368059,0,0,0.18540487,8.27,3.7167142,0
1.682,322.84209,749.98746,749.06538,0,0.054053102,0.78368059,0,0,0.18511552,8.27,3.7167142,0
1.683,322.41518,749.98746,748.35449,0,0.053981843,0.78367198,0.071258909,0.0086165548,0.18482661,8.27,3.7168136,0.00049693337
1.684,321.70561,746.8676,747.17348,0,0.053981843,0.78367198,0,0,0.18465315,8.27,3.7168136,0
1.685,320.99728,746.8676,745.99432,0,0.053981843,0.78367198,0,0,0.18436496,8.27,3.7168136,0
1.686,320.56582,746.8676,745.27587,0,0.053912484,0.78366359,0.069359413,0.0083868698,0.18407722,8.27,3.7169103,0.00048367406
1.687,319.85919,743.74775,744.09974,0,0.053912484,0.78366359,0,0,0.18390189,8.27,3.7169103,0
1.688,319.15377,743.74775,742.92544,0,0.053912484,0.78366359,0,0,0.18361487,8.27,3.7169103,0
1.689,318.71719,743.74775,742.19847,0,0.053845168,0.78365545,0.067315982,0.0081397801,0.18332829,8.27,3.7170042,0.00046941208
1.69,318.01348,740.62789,741.0272,0,0.053845168,0.78365545,0,0,0.18315087,8.27,3.7170042,0
1.691,317.31098,740.62789,739.85777,0,0.053845168,0.78365545,0,0,0.18286501,8.27,3.7170042,0
1.692,316.8688,740.62789,739.12149,0,0.053780011,0.78364757,0.065156086,0.0078786078,0.18257958,8.27,3.7170951,0.00045433909
1.693,316.16802,737.50804,737.95509,0,0.053780011,0.78364757,0,0,0.18239987,8.27,3.7170951,0
1.694,315.46844,737.50804,736.79051,0,0.053780011,0.78364757,0,0,0.18211518,8.27,3.7170951,0
1.695,315.02028,737.50804,736.0443,0,0.053717109,0.78363996,0.06290218,0.0076060677,0.18183091,8.27,3.7171828,0.00043861168
1.696,314.32242,734.38818,734.88276,0,0.053717109,0.78363996,0,0,0.18164876,8.27,3.7171828,0
1.697,313.62576,734.38818,733.72304,0,0.053717109,0.78363996,0,0,0.18136523,8.27,3.7171828,0
1.698,313.17132,734.38818,732.96638,0,0.053656537,0.78363264,0.060572719,0.0073243917,0.18108213,8.27,3.7172673,0.00042235858
1.699,312.47638,731.26833,731.80971,0,0.053656537,0.78363264,0,0,0.18089741,8.27,3.7172673,0
1.7,311.78263,731.26833,730.65485,0,0.053656537,0.78363264,0,0,0.18061504,8.27,3.7172673,0
1.701,311.32166,731.26833,729.88732,0,0.053598354,0.7836256,0.05818293,0.0070354208,0.18033309,8.27,3.7173484,0.00040568595
1.702,310.62965,728.14847,728.73551,0,0.053598354,0.7836256,0,0,0.18014571,8.27,3.7173484,0
1.703,309.93881,728.14847,727.58551,0,0.053598354,0.7836256,0,0,0.1798645,8.27,3.7173484,0
1.704,309.47112,728.14847,726.8068,0,0.053542608,0.78361886,0.055745387,0.0067406756,0.17958372,8.27,3.7174261,0.00038868147
1.705,308.78203,725.02862,725.65986,0,0.053542608,0.78361886,0,0,0.17939358,8.27,3.7174261,0
1.706,308.09411,725.02862,724.51471,0,0.053542608,0.78361886,0,0,0.17911353,8.27,3.7174261,0
1.707,307.61954,725.02862,723.72456,0,0.053489338,0.78361242,0.053270464,0.0064414104,0.17883391,8.27,3.7175004,0.00037141745
1.708,306.93337,721.90876,722.58248,0,0.053489338,0.78361242,0,0,0.17864097,8.27,3.7175004,0
1.709,306.24837,721.90876,721.44218,0,0.053489338,0.78361242,0,0,0.17836208,8.27,3.7175004,0
1.71,305.7668,721.90876,720.64039,0,0.053438571,0.78360628,0.050766695,0.0061386572,0.17808362,8.27,3.7175712,0.00035395336
1.711,305.08355,718.7889,719.50318,0,0.053438571,0.78360628,0,0,0.17788782,8.27,3.7175712,0
1.712,304.40146,718.7889,718.36774,0,0.053438571,0.78360628,0,0,0.1776101,8.27,3.7175712,0
1.713,303.9128,718.7889,717.55415,0,0.05339033,0.78360045,0.048241064,0.0058332604,0.1773328,8.27,3.7176385,0.00033633785
1.714,303.23248,715.66905,716.4218,0,0.05339033,0.78360045,0,0,0.1771341,8.27,3.7176385,0
1.715,302.55331,715.66905,715.29123,0,0.05339033,0.78360045,0,0,0.17685754,8.27,3.7176385,0
1.716,302.05748,715.66905,714.46573,0,0.053344631,0.78359492,0.045699241,0.0055259059,0.1765814,8.27,3.7177022,0.00031861044
1.717,301.38009,712.54919,713.33825,0,0.053344631,0.78359492,0,0,0.17637977,8.27,3.7177022,0
1.718,300.70384,712.54919,712.21253,0,0.053344631,0.78359492,0,0,0.17610437,8.27,3.7177022,0
1.719,300.20079,712.54919,711.37503,0,0.053301485,0.78358971,0.043145793,0.0052171455,0.1758294,8.27,3.7177624,0.00030080291
1.72,299.52633,709.42934,710.25242,0,0.053301485,0.78358971,0,0,0.17562482,8.27,3.7177624,0
1.721,298.85299,709.42934,709.13156,0,0.053301485,0.78358971,0,0,0.17535059,8.27,3.7177624,0
1.722,298.3427,709.42934,708.282,0,0.053260901,0.7835848,0.040584348,0.0049074182,0.17507678,8.27,3.7178189,0.0002829405
1.723,297.67116,706.30948,707.16426,0,0.053260901,0.7835848,0,0,0.17486923,8.27,3.7178189,0
1.724,297.00074,706.30948,706.04827,0,0.053260901,0.7835848,0,0,0.17459617,8.27,3.7178189,0
1.725,296.48317,706.30948,705.1866,0,0.053222883,0.7835802,0.038017748,0.0045970675,0.17432352,8.27,3.7178719,0.00026504299
1.726,295.81457,703.18963,704.07374,0,0.053222883,0.7835802,0,0,0.174113,8.27,3.7178719,0
1.727,295.14707,703.18963,702.96261,0,0.053222883,0.7835802,0,0,0.1738411,8.27,3.7178719,0
1.728,294.6222,703.18963,702.08881,0,0.053187435,0.78357592,0.035448179,0.0042863578,0.17356961,8.27,3.7179214,0.00024712556
1.729,293.95652,700.06977,700.98082,0,0.053187435,0.78357592,0,0,0.17335611,8.27,3.7179214,0
1.73,293.29195,700.06977,699.87456,0,0.053187435,0.78357592,0,0,0.17308538,8.27,3.7179214,0
1.731,292.75977,700.06977,698.9886,0,0.053154557,0.78357194,0.032877287,0.0039754881,0.17281506,8.27,3.7179672,0.00022919964
1.732,292.09703,696.94991,697.88549,0,0.053154557,0.78357194,0,0,0.17259857,8.27,3.7179672,0
1.733,291.43537,696.94991,696.7841,0,0.053154557,0.78357194,0,0,0.172329,8.27,3.7179672,0
1.734,290.89588,696.94991,695.88598,0,0.053124251,0.78356828,0.030306276,0.0036646041,0.17205984,8.27,3.7180095,0.00021127357
1.735,290.23607,693.83006,694.78774,0,0.053124251,0.78356828,0,0,0.17184036,8.27,3.7180095,0
1.736,289.57734,693.83006,693.69122,0,0.053124251,0.78356828,0,0,0.17157196,8.27,3.7180095,0
1.737,289.03054,693.83006,692.78094,0,0.053096515,0.78356492,0.027736002,0.0033538091,0.17130397,8.27,3.7180481,0.00019335327
1.738,288.37366,690.7102,691.68758,0,0.053096515,0.78356492,0,0,0.17108149,8.27,3.7180481,0
1.739,287.71785,690.7102,690.59593,0,0.053096515,0.78356492,0,0,0.17081426,8.27,3.7180481,0
1.74,287.16373,690.7102,689.67348,0,0.053071348,0.78356188,0.025167046,0.0030431736,0.17054744,8.27,3.7180832,0.00017544274
1.741,286.50979,687.59035,688.58501,0,0.053071348,0.78356188,0,0,0.17032197,8.27,3.7180832,0
1.742,285.85691,687.59035,687.49824,0,0.053071348,0.78356188,0,0,0.17005591,8.27,3.7180832,0
1.743,285.29548,687.59035,686.56362,0,0.053048748,0.78355915,0.022599785,0.0027327431,0.16979026,8.27,3.7181147,0.00015754455
1.744,284.64447,684.47049,685.48003,0,0.053048748,0.78355915,0,0,0.16956179,8.27,3.7181147,0
1.745,283.99452,684.47049,684.39813,0,0.053048748,0.78355915,0,0,0.1692969,8.27,3.7181147,0
1.746,283.42577,684.47049,683.45135,0,0.053028714,0.78355672,0.020034449,0.0024225453,0.16903241,8.27,3.7181427,0.00013966024
1.747,282.7777,681.35064,682.37264,0,0.053028714,0.78355672,0,0,0.16880095,8.27,3.7181427,0
1.748,282.13067,681.35064,681.29563,0,0.053028714,0.78355672,0,0,0.16853723,8.27,3.7181427,0
1.749,281.55461,681.35064,680.33669,0,0.053011243,0.78355461,0.017471166,0.0021125957,0.16827391,8.27,3.718167,0.00012179067
1.75,280.90948,678.23078,679.26287,0,0.053011243,0.78355461,0,0,0.16803946,8.27,3.718167,0
1.751,280.26538,678.23078,678.19073,0,0.053011243,0.78355461,0,0,0.16777691,8.27,3.718167,0
